"activity" "subjectid" "means" "measures"
"WALKING_DOWNSTAIRS" 9 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 9 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 9 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 9 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 9 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 9 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING_DOWNSTAIRS" 9 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 9 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 9 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 9 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 9 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 9 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 9 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 9 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 9 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING_DOWNSTAIRS" 9 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 9 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 9 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 9 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 9 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 9 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 9 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 9 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 9 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING_DOWNSTAIRS" 9 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 9 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 9 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 9 -0.659531216655476 "fBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 9 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING_DOWNSTAIRS" 9 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 9 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 9 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 9 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 9 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 9 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING_DOWNSTAIRS" 9 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 9 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 9 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 10 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 10 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 10 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 10 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING_DOWNSTAIRS" 10 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 10 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING_DOWNSTAIRS" 10 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 10 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 10 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 10 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 10 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 10 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 10 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING_DOWNSTAIRS" 10 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 10 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING_DOWNSTAIRS" 10 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.591225327146546 "tBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 10 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.591225327146546 "tGravityAccMag-std()"
"WALKING_DOWNSTAIRS" 10 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 10 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 10 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 10 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 10 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 10 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 10 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING_DOWNSTAIRS" 10 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 10 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 10 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 10 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 10 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 10 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING_DOWNSTAIRS" 10 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 10 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 10 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 10 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 10 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 10 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 10 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 10 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 10 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING_DOWNSTAIRS" 10 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 10 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 10 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.659531216655476 "fBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 10 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING_DOWNSTAIRS" 10 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 10 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 10 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 10 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING_DOWNSTAIRS" 10 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 10 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 10 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 11 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 11 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 11 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 11 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING_DOWNSTAIRS" 11 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 11 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING_DOWNSTAIRS" 11 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 11 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 11 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 11 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 11 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 11 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 11 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING_DOWNSTAIRS" 11 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 11 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING_DOWNSTAIRS" 11 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.591225327146546 "tBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 11 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.591225327146546 "tGravityAccMag-std()"
"WALKING_DOWNSTAIRS" 11 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 11 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 11 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 11 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 11 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 11 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 11 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING_DOWNSTAIRS" 11 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 11 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 11 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 11 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 11 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 11 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING_DOWNSTAIRS" 11 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 11 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 11 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 11 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 11 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 11 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 11 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 11 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 11 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING_DOWNSTAIRS" 11 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 11 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 11 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.659531216655476 "fBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 11 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING_DOWNSTAIRS" 11 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 11 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 11 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 11 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING_DOWNSTAIRS" 11 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 11 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 11 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 12 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 12 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 12 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 12 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING_DOWNSTAIRS" 12 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 12 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING_DOWNSTAIRS" 12 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 12 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 12 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 12 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 12 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 12 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 12 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING_DOWNSTAIRS" 12 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 12 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING_DOWNSTAIRS" 12 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.591225327146546 "tBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 12 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.591225327146546 "tGravityAccMag-std()"
"WALKING_DOWNSTAIRS" 12 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 12 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 12 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 12 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 12 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 12 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 12 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING_DOWNSTAIRS" 12 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 12 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 12 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 12 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 12 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 12 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING_DOWNSTAIRS" 12 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 12 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 12 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 12 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 12 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 12 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 12 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING_DOWNSTAIRS" 12 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING_DOWNSTAIRS" 12 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING_DOWNSTAIRS" 12 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING_DOWNSTAIRS" 12 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING_DOWNSTAIRS" 12 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.659531216655476 "fBodyAccMag-std()"
"WALKING_DOWNSTAIRS" 12 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING_DOWNSTAIRS" 12 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING_DOWNSTAIRS" 12 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 12 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING_DOWNSTAIRS" 12 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING_DOWNSTAIRS" 12 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING_DOWNSTAIRS" 12 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 12 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 13 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING_DOWNSTAIRS" 13 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 13 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 13 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING_DOWNSTAIRS" 13 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING_DOWNSTAIRS" 13 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING_DOWNSTAIRS" 13 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING_DOWNSTAIRS" 13 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING_DOWNSTAIRS" 13 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING_DOWNSTAIRS" 13 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING_DOWNSTAIRS" 13 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING_DOWNSTAIRS" 13 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING_DOWNSTAIRS" 13 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING_DOWNSTAIRS" 13 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING_DOWNSTAIRS" 13 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING_DOWNSTAIRS" 13 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING_DOWNSTAIRS" 13 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING_DOWNSTAIRS" 13 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING_DOWNSTAIRS" 13 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING_DOWNSTAIRS" 13 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING_DOWNSTAIRS" 13 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING_DOWNSTAIRS" 13 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING_DOWNSTAIRS" 13 -0.682653506899942 "tBodyGyro-std()-Y"
